date,tmax,tmin,prcp,snow
2019-09-27,45.68,42.620000000000005,0.0,0.0
2019-09-28,46.76,43.7,0.0,0.0
2019-09-29,46.4,43.7,0.0,0.0
2019-09-30,44.78,42.8,0.0,0.0
2019-10-01,46.58,43.34,0.0,0.0
2019-10-02,48.74,43.34,0.03,0.0
2019-10-03,43.34,41.54,0.34,0.0
2019-10-04,43.879999999999995,41.0,0.0,0.0
2019-10-05,42.980000000000004,40.1,0.0,0.0
2019-10-06,44.6,42.260000000000005,0.01,0.0
2019-10-07,46.22,42.620000000000005,0.2,0.0
2019-10-08,43.519999999999996,42.260000000000005,0.02,0.0
2019-10-09,42.620000000000005,41.18,0.54,0.0
2019-10-10,44.78,41.54,0.0,0.0
2019-10-11,43.519999999999996,41.9,0.0,0.0
2019-10-12,44.06,41.9,0.0,0.0
2019-10-13,44.06,41.54,0.0,0.0
2019-10-14,44.96,42.44,0.0,0.0
2019-10-15,43.519999999999996,41.18,0.0,0.0
2019-10-16,43.879999999999995,41.36,1.83,0.0
2019-10-17,42.260000000000005,41.18,0.0,0.0
2019-10-18,42.44,40.46,0.0,0.0
2019-10-19,42.8,39.74,0.0,0.0
2019-10-20,42.620000000000005,40.82,0.54,0.0
2019-10-21,44.06,41.18,0.0,0.0
2019-10-22,43.34,41.9,0.57,0.0
2019-10-23,43.7,41.72,0.01,0.0
2019-10-24,44.06,41.0,0.0,0.0
2019-10-25,43.7,41.36,0.0,0.0
2019-10-26,43.34,41.36,0.01,0.0
2019-10-27,44.06,41.9,1.38,0.0
2019-10-28,43.34,41.9,0.0,0.0
2019-10-29,42.620000000000005,41.72,0.07,0.0
2019-10-30,43.34,42.44,0.06,0.0
2019-10-31,44.78,42.8,0.54,0.0
2019-11-01,44.78,39.56,0.11,0.0
2019-11-02,41.54,39.2,0.0,0.0
2019-11-03,41.72,39.56,0.0,0.0
2019-11-04,42.08,39.38,0.0,0.0
2019-11-05,42.980000000000004,41.18,0.0,0.0
2019-11-06,41.72,40.1,0.0,0.0
2019-11-07,42.260000000000005,39.38,0.1,0.0
2019-11-08,39.38,37.22,0.0,0.0
2019-11-09,39.38,36.86,0.0,0.0
2019-11-10,41.18,38.839999999999996,0.0,0.0
2019-11-11,43.16,40.28,0.0,0.0
2019-11-12,42.260000000000005,36.5,0.04,0.0
2019-11-13,38.12,36.14,0.0,0.0
2019-11-14,40.1,37.04,0.0,0.0
2019-11-15,41.18,38.660000000000004,0.0,0.0
2019-11-16,39.56,37.58,0.0,0.0
2019-11-17,39.74,37.4,0.0,0.0
2019-11-18,39.56,38.660000000000004,0.48,0.0
2019-11-19,40.64,39.2,0.18,0.0
2019-11-20,40.82,39.2,0.0,0.0
2019-11-21,41.54,39.02,0.0,0.0
2019-11-22,41.54,38.839999999999996,0.07,0.0
2019-11-23,40.1,38.12,0.03,0.0
2019-11-24,40.28,39.2,0.9,0.0
2019-11-25,41.54,39.02,0.0,0.0
2019-11-26,42.980000000000004,39.92,0.0,0.0
2019-11-27,42.620000000000005,40.82,0.04,0.0
2019-11-28,41.54,38.660000000000004,0.0,0.0
2019-11-29,39.2,37.4,0.0,0.0
2019-11-30,39.74,37.58,0.0,0.0
2019-12-01,39.02,37.4,0.62,0.0
2019-12-02,38.660000000000004,37.58,0.48,1.3
2019-12-03,38.48,37.4,0.02,0.3
2019-12-04,39.02,37.76,0.0,0.0
2019-12-05,39.56,38.48,0.0,0.0
2019-12-06,41.0,38.12,0.0,0.0
2019-12-07,38.839999999999996,37.4,0.0,0.0
2019-12-08,40.28,37.04,0.0,0.0
2019-12-09,41.9,39.56,1.57,0.0
2019-12-10,42.44,39.02,0.13,0.0
2019-12-11,39.2,37.58,0.26,0.2
2019-12-12,38.48,36.68,0.0,0.0
2019-12-13,40.64,37.94,0.81,0.0
2019-12-14,42.08,40.1,1.16,0.0
2019-12-15,40.82,38.660000000000004,0.0,0.0
2019-12-16,38.660000000000004,37.94,0.1,0.0
2019-12-17,38.3,37.76,0.9,0.0
2019-12-18,38.48,35.78,0.03,0.7
2019-12-19,36.5,34.88,0.0,0.0
2019-12-20,37.94,35.96,0.0,0.0
2019-12-21,38.3,36.14,0.0,0.0
2019-12-22,40.28,37.4,0.0,0.0
2019-12-23,42.260000000000005,39.38,0.0,0.0
2019-12-24,40.46,38.48,0.0,0.0
2019-12-25,40.46,37.76,0.0,0.0
2019-12-26,40.28,38.48,0.0,0.0
2019-12-27,41.72,40.28,0.0,0.0
2019-12-28,41.18,39.74,0.0,0.0
2019-12-29,39.92,39.02,0.25,0.0
2019-12-30,39.38,38.660000000000004,0.74,0.0
2019-12-31,40.1,38.48,0.02,0.0
2020-01-01,39.38,38.12,0.0,0.0
2020-01-02,40.82,37.94,0.0,0.0
2020-01-03,40.82,39.92,0.15,0.0
2020-01-04,41.18,39.38,0.27,0.0
2020-01-05,39.56,38.3,0.0,0.0
2020-01-06,40.1,37.76,0.04,0.2
2020-01-07,40.1,38.48,0.0,0.0
2020-01-08,39.56,37.04,0.0,0.0
2020-01-09,38.12,36.14,0.0,0.0
2020-01-10,41.9,37.94,0.0,0.0
2020-01-11,44.42,41.18,0.0,0.0
2020-01-12,44.239999999999995,39.74,0.05,0.0
2020-01-13,40.28,38.660000000000004,0.0,0.0
2020-01-14,40.28,39.02,0.07,0.0
2020-01-15,41.0,39.38,0.0,0.0
2020-01-16,40.82,37.94,0.11,0.0
2020-01-17,37.94,35.78,0.0,0.0
2020-01-18,38.660000000000004,35.6,0.37,2.1
2020-01-19,39.74,36.86,0.0,0.0
2020-01-20,37.58,35.6,0.0,0.0
2020-01-21,37.94,35.6,0.0,0.0
2020-01-22,38.839999999999996,36.5,0.0,0.0
2020-01-23,40.46,37.94,0.0,0.0
2020-01-24,41.18,38.660000000000004,0.0,0.0
2020-01-25,41.18,38.839999999999996,0.85,0.0
2020-01-26,40.28,38.839999999999996,0.0,0.0
2020-01-27,40.1,38.660000000000004,0.0,0.0
2020-01-28,39.74,38.660000000000004,0.0,0.0
2020-01-29,39.38,37.58,0.0,0.0
2020-01-30,38.839999999999996,36.5,0.0,0.0
2020-01-31,39.92,37.94,0.02,0.0
2020-02-01,39.74,38.660000000000004,0.0,0.0
2020-02-02,40.1,38.3,0.07,0.0
2020-02-03,42.260000000000005,38.660000000000004,0.0,0.0
2020-02-04,42.980000000000004,39.74,0.0,0.0
2020-02-05,41.9,39.02,0.0,0.0
2020-02-06,39.38,38.3,0.51,0.0
2020-02-07,42.08,37.94,0.25,0.0
2020-02-08,39.38,37.4,0.0,0.0
2020-02-09,39.92,37.58,0.0,0.0
2020-02-10,40.46,39.56,0.37,0.0
2020-02-11,40.64,39.74,0.28,0.0
2020-02-12,40.28,38.660000000000004,0.13,0.0
2020-02-13,39.92,38.660000000000004,0.39,0.0
2020-02-14,39.2,35.24,0.0,0.0
2020-02-15,37.58,34.52,0.0,0.0
2020-02-16,39.92,37.4,0.0,0.0
2020-02-17,41.18,38.839999999999996,0.0,0.0
2020-02-18,40.46,38.839999999999996,0.0,0.0
2020-02-19,40.64,37.76,0.0,0.0
2020-02-20,38.3,36.68,0.0,0.0
2020-02-21,38.3,35.6,0.0,0.0
2020-02-22,41.0,37.4,0.0,0.0
2020-02-23,42.08,39.02,0.0,0.0
2020-02-24,43.16,39.38,0.0,0.0
2020-02-25,41.54,40.28,0.14,0.0
2020-02-26,40.64,39.74,0.0,0.0
2020-02-27,39.74,37.58,0.4,0.0
2020-02-28,39.56,37.22,0.0,0.0
2020-02-29,38.3,36.5,0.0,0.0
2020-03-01,39.92,36.5,0.0,0.0
2020-03-02,42.44,39.2,0.0,0.0
2020-03-03,42.620000000000005,40.82,0.26,0.0
2020-03-04,42.08,40.1,0.0,0.0
2020-03-05,41.18,39.02,0.0,0.0
2020-03-06,40.1,38.660000000000004,0.37,0.0
2020-03-07,40.64,38.48,0.0,0.0
2020-03-08,42.620000000000005,38.3,0.0,0.0
2020-03-09,44.96,40.46,0.0,0.0
2020-03-10,43.7,41.72,0.0,0.0
2020-03-11,42.260000000000005,39.74,0.0,0.0
2020-03-12,41.0,39.74,0.03,0.0
2020-03-13,44.6,40.1,0.26,0.0
2020-03-14,42.260000000000005,39.74,0.0,0.0
2020-03-15,41.72,39.2,0.0,0.0
2020-03-16,40.1,37.94,0.0,0.0
2020-03-17,41.72,39.38,0.16,0.0
2020-03-18,41.72,39.38,0.0,0.0
2020-03-19,41.36,39.38,0.93,0.0
2020-03-20,45.86,40.46,0.0,0.0
2020-03-21,43.7,39.2,0.0,0.0
2020-03-22,40.1,37.94,0.0,0.0
2020-03-23,39.38,38.48,1.16,0.0
2020-03-24,41.9,38.48,0.0,0.0
2020-03-25,40.1,39.2,0.01,0.0
2020-03-26,42.8,38.839999999999996,0.0,0.0
2020-03-27,44.42,41.0,0.0,0.0
2020-03-28,41.72,39.92,0.45,0.0
2020-03-29,40.46,39.92,0.05,0.0
2020-03-30,41.36,39.38,0.04,0.0
2020-03-31,40.82,39.38,0.06,0.0
2020-04-01,42.08,38.839999999999996,0.0,0.0
2020-04-02,42.44,38.839999999999996,0.0,0.0
2020-04-03,41.36,40.1,0.13,0.0
2020-04-04,43.16,40.28,0.02,0.0
2020-04-05,43.7,40.46,0.0,0.0
2020-04-06,43.879999999999995,40.82,0.07,0.0
2020-04-07,44.239999999999995,41.36,0.0,0.0
2020-04-08,43.519999999999996,40.82,0.2,0.0
2020-04-09,42.620000000000005,39.74,0.12,0.0
2020-04-10,40.82,38.660000000000004,0.01,0.0
2020-04-11,42.08,38.839999999999996,0.0,0.0
2020-04-12,43.34,39.92,0.0,0.0
2020-04-13,44.06,41.54,1.92,0.0
2020-04-14,42.8,40.46,0.0,0.0
2020-04-15,41.72,39.56,0.0,0.0
2020-04-16,41.0,38.839999999999996,0.0,0.0
2020-04-17,41.18,38.48,0.07,0.0
2020-04-18,40.28,39.38,0.22,0.0
2020-04-19,43.34,39.2,0.0,0.0
2020-04-20,42.260000000000005,40.64,0.0,0.0
2020-04-21,42.980000000000004,39.02,0.18,0.0
2020-04-22,41.18,38.48,0.0,0.0
2020-04-23,41.36,39.2,0.13,0.0
2020-04-24,40.82,39.56,0.48,0.0
2020-04-25,43.7,39.92,0.0,0.0
2020-04-26,41.18,39.56,0.22,0.0
2020-04-27,41.0,39.02,0.0,0.0
2020-04-28,44.06,39.38,0.0,0.0
2020-04-29,42.620000000000005,40.46,0.01,0.0
2020-04-30,42.8,40.82,0.71,0.0
2020-05-01,43.879999999999995,41.54,0.21,0.0
2020-05-02,45.14,41.18,0.0,0.0
2020-05-03,46.4,41.72,0.04,0.0
2020-05-04,45.5,41.0,0.0,0.0
2020-05-05,43.34,40.28,0.0,0.0
2020-05-06,41.36,40.1,0.06,0.0
2020-05-07,44.06,40.28,0.0,0.0
2020-05-08,42.260000000000005,38.48,0.45,0.0
2020-05-09,40.64,38.12,0.03,0.0
2020-05-10,43.519999999999996,39.02,0.0,0.0
2020-05-11,42.980000000000004,39.92,0.05,0.0
2020-05-12,42.620000000000005,39.74,0.0,0.0
2020-05-13,43.519999999999996,39.38,0.0,0.0
2020-05-14,44.06,40.46,0.0,0.0
2020-05-15,47.120000000000005,42.8,0.07,0.0
2020-05-16,45.86,42.620000000000005,0.01,0.0
2020-05-17,44.42,41.9,0.0,0.0
2020-05-18,44.6,41.72,0.0,0.0
2020-05-19,44.239999999999995,41.54,0.0,0.0
2020-05-20,43.879999999999995,40.82,0.0,0.0
2020-05-21,44.239999999999995,40.28,0.0,0.0
2020-05-22,45.86,41.72,0.03,0.0
2020-05-23,44.06,41.9,0.65,0.0
2020-05-24,44.06,41.36,0.0,0.0
2020-05-25,44.78,41.9,0.0,0.0
2020-05-26,46.04,42.44,0.0,0.0
2020-05-27,46.22,42.8,0.0,0.0
2020-05-28,45.68,43.519999999999996,0.0,0.0
2020-05-29,46.58,44.06,0.03,0.0
2020-05-30,46.58,44.06,0.02,0.0
2020-05-31,44.6,42.08,0.0,0.0
2020-06-01,44.6,41.18,0.0,0.0
2020-06-02,44.96,42.620000000000005,0.0,0.0
2020-06-03,46.22,42.8,0.45,0.0
2020-06-04,47.120000000000005,43.879999999999995,0.16,0.0
2020-06-05,46.22,44.42,0.26,0.0
2020-06-06,47.48,44.6,0.06,0.0
2020-06-07,45.68,43.34,0.0,0.0
2020-06-08,46.22,42.620000000000005,0.0,0.0
2020-06-09,47.66,43.7,0.0,0.0
2020-06-10,47.3,44.6,0.0,0.0
2020-06-11,47.120000000000005,44.6,0.05,0.0
2020-06-12,47.3,44.42,0.0,0.0
2020-06-13,45.5,42.620000000000005,0.0,0.0
2020-06-14,45.32,41.72,0.0,0.0
2020-06-15,45.5,42.620000000000005,0.0,0.0
2020-06-16,46.04,42.8,0.0,0.0
2020-06-17,46.04,42.8,0.0,0.0
2020-06-18,45.86,43.7,0.0,0.0
2020-06-19,46.94,43.7,0.0,0.0
2020-06-20,47.48,44.6,0.0,0.0
2020-06-21,47.84,44.6,0.0,0.0
2020-06-22,48.2,44.96,0.0,0.0
2020-06-23,47.66,45.32,0.0,0.0
2020-06-24,47.48,45.32,0.0,0.0
2020-06-25,47.66,44.96,0.0,0.0
2020-06-26,47.66,44.42,0.0,0.0
2020-06-27,46.4,44.96,0.09,0.0
2020-06-28,48.2,44.6,0.11,0.0
2020-06-29,47.66,43.7,0.58,0.0
2020-06-30,46.4,44.06,0.0,0.0
2020-07-01,46.4,44.06,0.03,0.0
2020-07-02,48.56,44.239999999999995,0.0,0.0
2020-07-03,48.2,44.78,0.13,0.0
2020-07-04,47.66,44.239999999999995,0.0,0.0
2020-07-05,48.56,44.96,0.0,0.0
2020-07-06,49.28,44.6,0.54,0.0
2020-07-07,46.76,44.96,0.0,0.0
2020-07-08,46.94,45.5,0.02,0.0
2020-07-09,48.02,45.5,0.0,0.0
2020-07-10,45.86,45.14,2.54,0.0
2020-07-11,46.94,44.96,0.76,0.0
2020-07-12,47.66,44.78,0.04,0.0
2020-07-13,47.48,44.6,0.02,0.0
2020-07-14,47.3,44.6,0.0,0.0
2020-07-15,46.76,44.6,0.0,0.0
2020-07-16,46.04,44.42,0.0,0.0
2020-07-17,47.120000000000005,44.42,0.03,0.0
2020-07-18,48.379999999999995,44.96,0.0,0.0
2020-07-19,48.92,45.86,0.0,0.0
2020-07-20,48.74,46.58,0.0,0.0
2020-07-21,48.379999999999995,45.86,0.0,0.0
2020-07-22,48.56,44.96,1.42,0.0
2020-07-23,47.48,45.14,0.0,0.0
2020-07-24,46.4,44.96,0.19,0.0
2020-07-25,47.84,44.96,0.0,0.0
2020-07-26,48.56,45.86,0.0,0.0
2020-07-27,48.74,45.68,0.0,0.0
2020-07-28,48.74,46.4,0.0,0.0
2020-07-29,48.2,45.86,0.0,0.0
2020-07-30,48.56,45.32,0.08,0.0
2020-07-31,46.76,44.6,0.78,0.0
2020-08-01,47.84,44.78,0.0,0.0
2020-08-02,48.02,45.86,0.0,0.0
2020-08-03,47.84,44.6,0.54,0.0
2020-08-04,46.22,44.6,0.55,0.0
2020-08-05,47.48,45.14,0.0,0.0
2020-08-06,46.76,44.78,0.0,0.0
2020-08-07,46.58,43.879999999999995,0.46,0.0
2020-08-08,46.94,44.239999999999995,0.0,0.0
2020-08-09,47.66,44.96,0.0,0.0
2020-08-10,48.56,45.68,0.0,0.0
2020-08-11,47.84,46.04,0.0,0.0
2020-08-12,48.2,44.96,1.76,0.0
2020-08-13,46.22,44.96,0.24,0.0
2020-08-14,47.48,45.14,0.0,0.0
2020-08-15,47.120000000000005,44.78,0.0,0.0
2020-08-16,44.96,44.06,0.21,0.0
2020-08-17,46.58,43.519999999999996,0.14,0.0
2020-08-18,46.76,43.34,0.2,0.0
2020-08-19,45.5,43.879999999999995,0.14,0.0
2020-08-20,46.4,43.16,0.0,0.0
2020-08-21,46.94,44.239999999999995,0.0,0.0
2020-08-22,47.84,45.14,0.0,0.0
2020-08-23,47.48,45.32,0.0,0.0
2020-08-24,48.2,45.5,0.0,0.0
2020-08-25,48.02,44.78,0.36,0.0
2020-08-26,45.86,44.06,0.0,0.0
2020-08-27,48.2,43.879999999999995,0.42,0.0
2020-08-28,47.3,44.78,0.0,0.0
2020-08-29,46.58,44.96,0.01,0.0
2020-08-30,46.22,44.06,0.0,0.0
2020-08-31,45.86,43.34,0.0,0.0
2020-09-01,45.86,43.879999999999995,0.23,0.0
2020-09-02,46.22,44.42,0.14,0.0
2020-09-03,47.3,44.6,0.71,0.0
2020-09-04,47.3,44.42,0.0,0.0
2020-09-05,46.4,43.7,0.0,0.0
2020-09-06,46.76,43.879999999999995,0.0,0.0
2020-09-07,46.22,43.879999999999995,0.0,0.0
2020-09-08,47.120000000000005,44.239999999999995,0.0,0.0
2020-09-09,46.58,44.42,0.0,0.0
2020-09-10,46.76,45.14,1.2,0.0
2020-09-11,45.68,43.519999999999996,0.0,0.0
2020-09-12,45.32,42.980000000000004,0.0,0.0
2020-09-13,45.32,42.980000000000004,0.0,0.0
2020-09-14,45.5,42.620000000000005,0.0,0.0
2020-09-15,43.879999999999995,41.72,0.0,0.0
2020-09-16,44.78,42.08,0.0,0.0
2020-09-17,45.5,43.519999999999996,0.0,0.0
2020-09-18,44.6,41.9,0.0,0.0
2020-09-19,43.34,41.0,0.0,0.0
2020-09-20,43.7,41.0,0.0,0.0
2020-09-21,43.7,40.82,0.0,0.0
2020-09-22,44.78,40.64,0.0,0.0
2020-09-23,46.22,42.260000000000005,0.0,0.0
2020-09-24,45.5,43.16,0.0,0.0
2020-09-25,45.86,43.16,0.0,0.0
2020-09-26,45.32,43.7,0.0,0.0
2020-09-27,46.22,44.06,0.03,0.0
2020-09-28,45.86,44.42,0.02,0.0
2020-09-29,45.32,44.06,0.47,0.0
2020-09-30,44.78,42.8,1.14,0.0
2020-10-01,44.96,42.8,0.0,0.0
2020-10-02,43.7,41.54,0.04,0.0
2020-10-03,43.879999999999995,41.36,0.0,0.0
2020-10-04,44.06,41.18,0.0,0.0
2020-10-05,44.6,41.54,0.0,0.0
2020-10-06,44.42,42.260000000000005,0.0,0.0
2020-10-07,45.32,42.8,0.02,0.0
2020-10-08,43.519999999999996,41.54,0.0,0.0
2020-10-09,44.42,41.0,0.0,0.0
2020-10-10,44.78,42.44,0.0,0.0
2020-10-11,44.06,42.260000000000005,0.0,0.0
2020-10-12,42.260000000000005,40.82,0.96,0.0
2020-10-13,42.44,41.54,0.34,0.0
2020-10-14,44.06,41.0,0.0,0.0
2020-10-15,44.78,42.260000000000005,0.0,0.0
2020-10-16,43.879999999999995,40.46,1.36,0.0
2020-10-17,42.620000000000005,39.92,0.01,0.0
2020-10-18,43.16,40.28,0.0,0.0
2020-10-19,43.7,41.18,0.0,0.0
2020-10-20,44.78,42.260000000000005,0.0,0.0
2020-10-21,44.239999999999995,42.620000000000005,0.0,0.0
2020-10-22,44.239999999999995,43.519999999999996,0.0,0.0
2020-10-23,44.42,43.34,0.0,0.0
2020-10-24,44.42,40.64,0.0,0.0
2020-10-25,41.54,40.1,0.02,0.0
2020-10-26,42.620000000000005,41.18,0.02,0.0
2020-10-27,42.620000000000005,41.36,0.0,0.0
2020-10-28,42.260000000000005,41.36,0.11,0.0
2020-10-29,42.08,40.28,1.53,0.0
2020-10-30,40.46,38.660000000000004,0.64,0.0
2020-10-31,40.28,37.76,0.0,0.0
2020-11-01,41.9,39.74,0.4,0.0
2020-11-02,39.92,38.839999999999996,0.0,0.0
2020-11-03,41.54,39.2,0.0,0.0
2020-11-04,43.16,39.2,0.0,0.0
2020-11-05,44.06,41.36,0.0,0.0
2020-11-06,44.6,42.08,0.0,0.0
2020-11-07,45.32,42.08,0.0,0.0
2020-11-08,45.5,42.08,0.0,0.0
2020-11-09,45.5,41.72,0.0,0.0
2020-11-10,45.32,42.8,0.0,0.0
2020-11-11,44.96,43.519999999999996,0.78,0.0
2020-11-12,44.239999999999995,40.28,0.24,0.0
2020-11-13,41.0,40.46,0.19,0.0
2020-11-14,41.36,39.56,0.0,0.0
2020-11-15,43.519999999999996,39.38,0.07,0.0
2020-11-16,41.9,39.92,0.0,0.0
2020-11-17,41.0,38.48,0.0,0.0
2020-11-18,38.48,37.4,0.0,0.0
2020-11-19,40.64,37.4,0.0,0.0
2020-11-20,43.34,40.1,0.0,0.0
2020-11-21,43.519999999999996,40.82,0.0,0.0
2020-11-22,42.620000000000005,39.92,0.0,0.0
2020-11-23,42.8,39.56,0.54,0.0
2020-11-24,40.64,39.38,0.0,0.0
2020-11-25,42.08,40.1,0.0,0.0
2020-11-26,43.7,41.9,0.79,0.0
2020-11-27,43.34,41.18,0.0,0.0
2020-11-28,42.08,39.92,0.0,0.0
2020-11-29,41.72,39.38,0.0,0.0
2020-11-30,43.34,41.0,0.98,0.0
2020-12-01,43.16,38.660000000000004,0.0,0.0
2020-12-02,39.74,38.48,0.0,0.0
2020-12-03,41.0,38.3,0.0,0.0
2020-12-04,41.36,39.92,0.11,0.0
2020-12-05,40.46,39.02,1.02,0.0
2020-12-06,39.2,37.94,0.0,0.0
2020-12-07,39.2,37.76,0.0,0.0
2020-12-08,38.48,37.4,0.0,0.0
2020-12-09,38.839999999999996,37.58,0.05,0.0
2020-12-10,40.82,38.48,0.0,0.0
2020-12-11,42.260000000000005,39.02,0.0,0.0
2020-12-12,42.44,40.28,0.0,0.0
2020-12-13,43.16,40.46,0.0,0.0
2020-12-14,40.46,38.3,0.26,0.0
2020-12-15,39.02,37.4,0.0,0.0
2020-12-16,37.58,36.32,0.86,6.5
2020-12-17,37.94,36.32,0.66,4.0
2020-12-18,37.76,36.32,0.0,0.0
2020-12-19,37.76,35.6,0.0,0.0
2020-12-20,39.2,37.58,0.01,0.0
2020-12-21,40.28,38.660000000000004,0.0,0.0
2020-12-22,40.28,38.839999999999996,0.0,0.0
2020-12-23,40.1,38.48,0.0,0.0
2020-12-24,42.620000000000005,39.74,0.24,0.0
2020-12-25,42.980000000000004,37.22,0.92,0.0
2020-12-26,37.76,36.32,0.0,0.0
2020-12-27,38.660000000000004,36.32,0.0,0.0
2020-12-28,41.0,38.3,0.0,0.0
2020-12-29,39.74,37.4,0.0,0.0
2020-12-30,39.74,37.04,0.0,0.0
2020-12-31,40.64,38.48,0.48,0.0
2021-01-01,39.2,37.94,0.62,0.0
2021-01-02,41.18,38.48,0.05,0.0
2021-01-03,38.839999999999996,38.12,0.22,0.0
2021-01-04,39.74,38.3,0.02,0.0
2021-01-05,39.56,38.48,0.0,0.0
2021-01-06,39.38,38.12,0.0,0.0
2021-01-07,39.38,37.4,0.0,0.0
2021-01-08,38.660000000000004,36.86,0.0,0.0
2021-01-09,38.660000000000004,36.32,0.0,0.0
2021-01-10,39.38,37.22,0.0,0.0
2021-01-11,38.660000000000004,37.04,0.0,0.0
2021-01-12,39.92,37.94,0.0,0.0
2021-01-13,39.74,38.3,0.0,0.0
2021-01-14,40.82,39.02,0.0,0.0
2021-01-15,40.28,38.839999999999996,0.38,0.0
2021-01-16,40.46,38.660000000000004,0.78,0.0
2021-01-17,39.92,38.3,0.0,0.0
2021-01-18,40.1,38.660000000000004,0.0,0.0
2021-01-19,39.74,38.3,0.0,0.0
2021-01-20,39.2,36.86,0.02,0.0
2021-01-21,39.74,36.5,0.0,0.0
2021-01-22,40.1,38.48,0.0,0.0
2021-01-23,38.48,36.32,0.0,0.0
2021-01-24,37.76,35.96,0.0,0.0
2021-01-25,38.660000000000004,36.14,0.0,0.0
2021-01-26,38.12,37.58,0.1,0.1
2021-01-27,38.660000000000004,37.58,0.0,0.0
2021-01-28,38.12,35.6,0.0,0.0
2021-01-29,36.5,34.52,0.0,0.0
2021-01-30,37.76,35.06,0.0,0.0
2021-01-31,36.68,35.6,0.12,2.0
2021-02-01,38.12,35.96,1.85,14.8
2021-02-02,37.94,37.4,0.13,0.4
2021-02-03,38.660000000000004,37.22,0.01,0.2
2021-02-04,39.74,37.58,0.0,0.0
2021-02-05,40.46,38.660000000000004,0.07,0.0
2021-02-06,39.92,38.12,0.0,0.0
2021-02-07,39.2,36.32,0.39,4.5
2021-02-08,37.22,35.06,0.0,0.0
2021-02-09,37.94,36.86,0.0,0.0
2021-02-10,38.3,36.68,0.01,0.0
2021-02-11,37.94,36.68,0.1,1.3
2021-02-12,37.4,35.6,0.0,0.0
2021-02-13,37.4,36.5,0.0,0.0
2021-02-14,38.839999999999996,36.86,0.0,0.0
2021-02-15,38.48,37.58,0.02,0.0
2021-02-16,41.18,38.12,0.82,0.0
2021-02-17,38.12,35.96,0.0,0.0
2021-02-18,37.4,36.32,0.45,3.2
2021-02-19,37.94,37.04,0.14,1.2
2021-02-20,38.3,36.68,0.0,0.0
2021-02-21,38.660000000000004,36.32,0.0,0.0
2021-02-22,39.02,37.76,0.52,0.4
2021-02-23,40.1,38.48,0.01,0.0
2021-02-24,41.72,39.02,0.0,0.0
2021-02-25,41.0,39.2,0.0,0.0
2021-02-26,40.1,37.94,0.0,0.0
2021-02-27,41.0,38.839999999999996,0.39,0.0
2021-02-28,40.1,39.38,0.22,0.0
2021-03-01,40.82,37.58,0.16,0.0
2021-03-02,37.94,35.78,0.0,0.0
2021-03-03,41.36,37.76,0.0,0.0
2021-03-04,40.1,36.86,0.0,0.0
2021-03-05,38.660000000000004,36.14,0.0,0.0
2021-03-06,38.12,37.22,0.0,0.0
2021-03-07,39.38,37.22,0.0,0.0
2021-03-08,39.74,36.68,0.0,0.0
2021-03-09,43.519999999999996,39.56,0.0,0.0
2021-03-10,41.72,39.38,0.0,0.0
2021-03-11,44.78,39.92,0.0,0.0
2021-03-12,44.239999999999995,41.36,0.0,0.0
2021-03-13,41.36,37.94,0.0,0.0
2021-03-14,41.72,37.58,0.0,0.0
2021-03-15,39.02,36.32,0.0,0.0
2021-03-16,38.660000000000004,37.22,0.0,0.0
2021-03-17,40.46,38.12,0.0,0.0
2021-03-18,40.46,39.38,0.6,0.0
2021-03-19,39.74,37.58,0.07,0.0
2021-03-20,42.620000000000005,37.94,0.0,0.0
2021-03-21,43.34,39.56,0.0,0.0
2021-03-22,43.16,39.56,0.0,0.0
2021-03-23,43.879999999999995,39.74,0.0,0.0
2021-03-24,42.08,40.46,1.27,0.0
2021-03-25,44.239999999999995,40.82,0.01,0.0
2021-03-26,46.76,41.36,0.19,0.0
2021-03-27,44.42,41.0,0.0,0.0
2021-03-28,42.8,40.64,0.76,0.0
2021-03-29,41.9,40.1,0.0,0.0
2021-03-30,42.980000000000004,39.56,0.0,0.0
2021-03-31,44.06,41.0,0.35,0.0
2021-04-01,42.44,38.839999999999996,0.03,0.0
2021-04-02,39.02,37.04,0.0,0.0
2021-04-03,41.54,37.76,0.0,0.0
2021-04-04,43.7,40.1,0.0,0.0
2021-04-05,44.239999999999995,40.64,0.0,0.0
2021-04-06,44.6,40.46,0.0,0.0
2021-04-07,44.96,41.18,0.0,0.0
2021-04-08,44.6,40.82,0.0,0.0
2021-04-09,42.620000000000005,40.82,0.01,0.0
2021-04-10,44.6,41.18,0.01,0.0
2021-04-11,42.260000000000005,40.46,0.42,0.0
2021-04-12,41.18,40.1,0.49,0.0
2021-04-13,43.7,39.92,0.06,0.0
2021-04-14,44.96,40.64,0.0,0.0
2021-04-15,42.44,40.1,0.83,0.0
2021-04-16,41.54,39.38,0.04,0.0
2021-04-17,42.08,39.74,0.0,0.0
2021-04-18,43.519999999999996,40.82,0.0,0.0
2021-04-19,43.7,41.36,0.0,0.0
2021-04-20,45.68,41.54,0.0,0.0
2021-04-21,44.239999999999995,39.02,0.11,0.0
2021-04-22,40.64,38.48,0.0,0.0
2021-04-23,43.519999999999996,39.02,0.0,0.0
2021-04-24,44.96,41.36,0.0,0.0
2021-04-25,43.34,40.82,0.59,0.0
2021-04-26,42.8,39.38,0.0,0.0
