date,vc_tempmax,vc_tempmin,vc_temp,humidity,precipitation,precip_probability,precip_type,wind_speed,wind_direction,pressure,cloud_cover,visibility,uv_index,conditions
2018-01-15,29.9,16.1,22.7,60.9,0.0,0.0,,11.4,54.7,1036.1,32.5,9.6,5.0,Partially cloudy
2018-01-16,35.1,25.1,30.7,76.5,0.0,0.0,,5.8,61.6,1031.1,94.8,9.9,2.0,Overcast
2018-01-17,36.0,22.9,31.7,81.8,0.042,100.0,"['rain', 'snow']",11.4,321.7,1023.5,90.7,6.3,2.0,"Snow, Rain, Overcast"
2018-01-18,31.9,19.1,25.3,51.2,0.0,0.0,['snow'],11.4,307.1,1017.0,3.7,9.9,5.0,Clear
2018-01-19,40.9,25.1,32.4,48.1,0.0,0.0,,11.4,258.3,1016.5,0.1,9.9,4.0,Clear
2018-01-20,52.1,38.0,44.3,43.3,0.0,0.0,,17.3,255.8,1012.8,0.2,9.9,6.0,Clear
2018-01-21,49.9,43.1,46.6,51.4,0.0,0.0,,6.9,290.3,1020.3,31.3,9.9,5.0,Partially cloudy
2018-01-22,49.9,38.0,43.3,80.5,0.012,100.0,['rain'],9.2,61.8,1020.7,93.3,5.8,3.0,"Rain, Overcast"
2018-01-23,60.2,38.0,48.7,80.4,0.303,100.0,['rain'],19.7,268.6,1006.7,81.9,5.9,3.0,"Rain, Partially cloudy"
2018-01-24,44.1,28.1,38.5,51.1,0.0,0.0,,12.8,290.0,1013.5,48.6,9.9,6.0,Partially cloudy
2018-01-25,34.1,22.9,28.2,38.2,0.0,0.0,,12.8,320.7,1028.0,5.3,9.9,6.0,Clear
2018-01-26,38.0,26.1,31.6,38.4,0.0,0.0,,9.6,206.6,1037.6,12.5,9.9,6.0,Clear
2018-01-27,56.0,36.0,46.1,57.2,0.0,0.0,,11.4,223.6,1029.6,2.3,9.9,5.0,Clear
2018-01-28,55.1,47.0,49.9,75.0,0.217,100.0,['rain'],9.3,263.5,1023.8,83.1,8.9,2.0,"Rain, Partially cloudy"
2018-01-29,47.0,37.1,41.8,56.7,0.0,0.0,,20.8,53.1,1020.9,47.0,9.9,3.0,Partially cloudy
2018-01-30,36.0,25.1,31.1,73.6,0.126,100.0,"['rain', 'snow']",15.0,333.1,1015.8,89.1,6.1,2.0,"Snow, Rain, Partially cloudy"
2018-01-31,31.9,18.0,25.8,45.5,0.0,0.0,,13.9,268.0,1021.8,5.3,9.9,6.0,Clear
2018-02-01,45.0,31.9,39.3,54.5,0.025,100.0,['rain'],11.4,224.1,1014.2,65.9,9.7,3.0,"Rain, Partially cloudy"
2018-02-02,40.9,17.1,27.8,54.1,0.213,100.0,"['rain', 'snow']",26.8,304.7,1016.8,69.4,9.2,5.0,"Snow, Rain, Partially cloudy"
2018-02-03,29.9,16.1,23.6,43.4,0.0,0.0,,16.3,249.6,1028.8,16.8,9.9,5.0,Clear
2018-02-04,45.0,29.9,37.6,65.1,0.938,100.0,['rain'],12.8,210.8,1018.5,99.0,7.5,3.0,"Rain, Overcast"
2018-02-05,39.8,26.1,33.1,58.2,0.023,100.0,['rain'],15.0,298.3,1014.7,24.0,9.6,6.0,"Rain, Partially cloudy"
2018-02-06,37.1,26.1,32.1,49.5,0.0,0.0,,10.3,268.7,1028.0,45.4,9.9,3.0,Partially cloudy
2018-02-07,44.1,29.9,33.8,78.5,0.847,100.0,"['rain', 'snow']",24.6,45.2,1022.8,69.9,6.5,1.0,"Snow, Rain, Partially cloudy"
2018-02-08,33.2,26.1,29.3,53.7,0.0,0.0,,19.8,309.0,1026.1,41.3,9.9,6.0,Partially cloudy
2018-02-09,38.9,26.1,31.3,56.3,0.0,0.0,,12.5,231.4,1032.5,36.7,9.9,5.0,Partially cloudy
2018-02-10,48.8,38.9,44.3,86.7,0.579,100.0,['rain'],7.3,210.7,1023.1,85.1,5.8,3.0,"Rain, Partially cloudy"
2018-02-11,61.0,45.0,50.3,96.1,1.219,100.0,['rain'],9.2,30.7,1014.4,100.0,4.0,1.0,"Rain, Overcast"
2018-02-12,61.1,34.1,45.3,56.3,0.0,0.0,,14.4,315.4,1025.7,53.2,9.8,4.0,Partially cloudy
2018-02-13,37.1,26.1,31.7,50.9,0.0,0.0,,10.3,25.2,1040.7,16.8,9.9,6.0,Clear
2018-02-14,53.1,36.0,43.7,64.0,0.024,100.0,['rain'],11.1,238.0,1025.6,85.5,9.8,5.0,"Rain, Partially cloudy"
2018-02-15,61.1,46.1,52.6,81.1,0.171,100.0,['rain'],10.3,240.7,1010.9,65.8,6.8,2.0,"Rain, Partially cloudy"
2018-02-16,57.8,37.1,51.9,75.3,0.15,100.0,['rain'],12.8,289.2,1006.3,64.7,8.7,2.0,"Rain, Partially cloudy"
2018-02-17,38.0,28.1,33.5,60.9,0.469,100.0,"['rain', 'snow']",12.8,26.7,1025.0,40.7,8.0,7.0,"Snow, Rain, Partially cloudy"
2018-02-18,44.1,33.2,38.2,63.4,0.063,100.0,"['rain', 'snow']",11.4,319.0,1024.2,26.7,8.7,7.0,"Snow, Rain, Partially cloudy"
2018-02-19,48.8,37.1,44.0,72.9,0.044,100.0,['rain'],8.0,158.7,1030.8,54.2,8.6,4.0,"Rain, Partially cloudy"
2018-02-20,66.9,47.0,56.9,83.1,0.0,0.0,,11.4,240.6,1026.1,56.0,6.6,5.0,Partially cloudy
2018-02-21,78.2,55.1,65.9,73.1,0.06,100.0,['rain'],13.5,238.2,1025.2,53.6,9.2,5.0,"Rain, Partially cloudy"
2018-02-22,59.1,37.2,44.6,72.3,0.165,100.0,['rain'],11.4,40.7,1035.0,100.0,8.5,1.0,"Rain, Overcast"
2018-02-23,40.9,35.9,38.0,89.1,0.074,100.0,['rain'],10.4,64.6,1032.9,100.0,6.9,1.0,"Rain, Overcast"
2018-02-24,54.0,42.2,47.0,81.2,0.081,100.0,['rain'],11.4,301.7,1021.5,85.5,8.3,3.0,"Rain, Partially cloudy"
2018-02-25,43.1,40.9,42.1,90.2,0.739,100.0,['rain'],12.7,64.3,1017.6,100.0,6.3,1.0,"Rain, Overcast"
2018-02-26,52.1,43.1,46.9,57.4,0.0,0.0,,8.1,297.2,1019.9,19.5,9.3,4.0,Clear
2018-02-27,55.1,38.9,46.5,37.8,0.0,0.0,,10.3,267.5,1026.3,0.0,9.9,7.0,Clear
2018-02-28,61.1,43.1,51.1,43.9,0.0,0.0,,12.0,218.0,1016.9,10.5,9.9,7.0,Clear
2018-03-01,58.9,44.1,54.2,57.0,0.272,100.0,['rain'],9.2,84.2,1008.3,37.6,9.2,4.0,"Rain, Partially cloudy"
2018-03-02,44.1,34.1,37.5,88.4,1.964,100.0,"['rain', 'snow']",25.6,348.1,996.3,100.0,4.3,1.0,"Snow, Rain, Overcast"
2018-03-03,48.8,36.0,41.2,59.8,0.0,0.0,['rain'],25.9,358.2,1014.3,67.8,9.9,8.0,Partially cloudy
2018-03-04,43.1,34.1,39.7,53.1,0.0,0.0,,20.7,351.6,1019.0,85.0,9.9,5.0,Partially cloudy
2018-03-05,42.2,33.2,37.5,54.4,0.0,0.0,,19.1,355.2,1017.3,66.2,9.9,6.0,Partially cloudy
2018-03-06,46.1,31.9,38.9,58.4,0.0,0.0,,15.4,131.8,1016.3,32.4,9.9,8.0,Partially cloudy
2018-03-07,38.9,33.2,34.6,90.7,1.418,100.0,"['rain', 'snow']",18.4,39.6,1006.5,100.0,4.6,1.0,"Snow, Rain, Overcast"
2018-03-08,38.9,33.2,36.1,68.4,0.0,0.0,"['rain', 'snow']",11.4,287.7,1005.6,78.7,9.9,5.0,Partially cloudy
2018-03-09,42.2,29.9,35.5,57.2,0.0,0.0,,19.0,268.1,1007.0,69.0,9.9,5.0,Partially cloudy
2018-03-10,38.9,30.8,35.8,51.7,0.0,0.0,,13.9,281.9,1013.4,61.1,9.9,6.0,Partially cloudy
2018-03-11,44.1,31.9,38.1,46.6,0.0,0.0,,11.4,301.0,1017.5,12.6,9.9,8.0,Clear
2018-03-12,42.2,31.9,37.6,62.6,0.019,100.0,['rain'],13.9,51.9,1014.2,37.6,9.8,6.0,"Rain, Partially cloudy"
2018-03-13,39.8,33.2,35.6,76.1,0.344,100.0,"['rain', 'snow']",15.0,319.8,1004.1,83.9,6.3,3.0,"Snow, Rain, Partially cloudy"
2018-03-14,38.9,30.8,34.6,58.4,0.012,100.0,"['rain', 'snow']",18.6,266.6,1002.1,49.1,8.9,8.0,"Snow, Rain, Partially cloudy"
2018-03-15,47.0,31.9,37.7,51.1,0.0,0.0,,16.1,278.3,1001.2,52.8,9.9,8.0,Partially cloudy
2018-03-16,38.9,31.9,35.2,51.0,0.0,0.0,,16.1,294.9,1006.8,34.0,9.9,7.0,Partially cloudy
2018-03-17,47.0,27.0,36.7,36.9,0.0,0.0,,17.4,289.3,1009.6,0.1,9.9,8.0,Clear
2018-03-18,42.2,28.1,36.0,28.7,0.0,0.0,,15.0,325.6,1012.5,0.0,9.9,8.0,Clear
2018-03-19,46.1,34.1,39.2,32.8,0.0,0.0,,12.8,353.4,1013.2,1.2,9.9,8.0,Clear
2018-03-20,38.9,29.9,34.9,37.6,0.0,0.0,,12.8,59.7,1012.5,51.2,9.9,2.0,Partially cloudy
2018-03-21,38.9,30.8,33.8,76.2,0.93,100.0,"['rain', 'snow']",20.8,42.3,1005.1,100.0,3.5,1.0,"Snow, Rain, Overcast"
2018-03-22,49.9,31.9,39.7,61.6,0.126,100.0,"['rain', 'snow']",13.5,322.2,1008.8,47.7,6.5,9.0,"Snow, Rain, Partially cloudy"
2018-03-23,47.9,36.0,41.5,44.7,0.0,0.0,,16.2,317.7,1015.7,38.2,9.9,9.0,Partially cloudy
2018-03-24,48.8,35.1,42.1,38.5,0.0,0.0,,9.8,316.8,1018.4,28.8,9.9,9.0,Partially cloudy
2018-03-25,45.0,34.1,39.3,50.8,0.0,0.0,['rain'],12.8,47.1,1027.9,64.7,9.9,6.0,Partially cloudy
2018-03-26,49.9,34.9,40.4,47.4,0.0,0.0,,10.5,73.4,1038.1,2.2,9.9,8.0,Clear
2018-03-27,45.0,35.1,40.3,46.3,0.0,0.0,,8.1,104.3,1032.1,20.5,9.9,5.0,Partially cloudy
2018-03-28,52.1,38.0,45.0,73.9,0.044,100.0,['rain'],8.0,261.2,1018.1,91.2,8.4,4.0,"Rain, Overcast"
2018-03-29,53.1,48.8,50.7,83.3,0.035,100.0,['rain'],8.1,125.2,1015.3,100.0,5.2,2.0,"Rain, Overcast"
2018-03-30,61.0,46.1,52.2,76.0,0.032,100.0,['rain'],10.9,327.2,1008.2,70.5,7.0,5.0,"Rain, Partially cloudy"
2018-03-31,56.0,38.9,46.7,35.0,0.0,0.0,,13.9,226.7,1021.9,11.5,9.9,9.0,Clear
2018-04-01,60.2,46.1,51.0,41.3,0.0,0.0,['rain'],12.0,272.4,1016.1,34.6,9.9,5.0,Partially cloudy
2018-04-02,45.0,33.2,38.6,67.4,0.586,100.0,"['rain', 'snow']",12.8,46.4,1019.7,71.4,7.4,4.0,"Snow, Rain, Partially cloudy"
2018-04-03,42.2,38.9,40.5,82.1,0.268,100.0,['rain'],8.1,99.3,1018.7,78.2,6.4,2.0,"Rain, Partially cloudy"
2018-04-04,55.1,40.9,47.3,72.2,0.04,100.0,['rain'],18.4,295.2,1003.2,75.1,4.7,3.0,"Rain, Partially cloudy"
2018-04-05,45.0,34.1,39.6,34.0,0.0,0.0,,19.7,289.1,1016.6,34.1,9.9,9.0,Partially cloudy
2018-04-06,61.1,37.1,46.8,50.4,0.11,100.0,['rain'],14.9,196.2,1013.3,64.3,9.3,6.0,"Rain, Partially cloudy"
2018-04-07,54.0,38.9,44.0,41.8,0.0,0.0,,18.0,325.6,1010.4,83.5,9.9,7.0,Partially cloudy
2018-04-08,44.1,31.9,38.0,38.1,0.0,0.0,,16.1,346.3,1012.7,25.2,9.9,8.0,Partially cloudy
2018-04-09,47.9,31.9,38.6,41.9,0.0,0.0,,14.7,270.1,1021.0,34.0,9.9,9.0,Partially cloudy
2018-04-10,49.9,38.9,43.0,56.3,0.012,100.0,['rain'],10.3,295.7,1020.9,80.4,8.6,6.0,"Rain, Partially cloudy"
2018-04-11,49.9,38.0,44.5,41.9,0.0,0.0,,7.0,137.3,1020.9,36.6,9.9,9.0,Partially cloudy
2018-04-12,60.2,46.1,53.0,49.5,0.0,0.0,,9.2,187.3,1015.7,38.2,9.9,7.0,Partially cloudy
2018-04-13,82.1,58.9,68.8,39.7,0.0,0.0,,12.6,234.6,1011.0,4.4,9.9,8.0,Clear
2018-04-14,75.8,47.9,65.3,53.4,0.0,0.0,,12.8,100.5,1014.1,16.8,9.7,9.0,Clear
2018-04-15,45.0,38.0,41.3,73.3,0.422,100.0,['rain'],18.4,70.0,1024.3,100.0,8.2,2.0,"Rain, Overcast"
2018-04-16,58.9,38.0,47.6,84.2,2.869,100.0,['rain'],19.7,109.7,1005.4,91.2,5.9,7.0,"Rain, Overcast"
2018-04-17,47.0,39.8,43.7,57.4,0.0,0.0,,16.9,282.5,1004.0,95.8,9.9,4.0,Overcast
2018-04-18,53.1,38.0,45.1,48.1,0.0,0.0,,16.1,270.2,1008.4,55.3,9.9,9.0,Partially cloudy
2018-04-19,48.8,38.9,43.8,67.5,0.158,100.0,['rain'],11.4,335.2,1008.2,87.6,9.2,4.0,"Rain, Partially cloudy"
2018-04-20,49.9,37.1,42.3,46.1,0.0,0.0,,15.0,305.7,1021.4,17.3,9.9,9.0,Clear
2018-04-21,61.1,38.9,49.9,36.0,0.0,0.0,,9.2,307.6,1027.6,0.1,9.9,9.0,Clear
2018-04-22,65.0,44.1,54.2,25.8,0.0,0.0,,10.3,290.6,1028.3,0.1,9.9,10.0,Clear
2018-04-23,66.8,46.1,54.5,40.0,0.0,0.0,,12.1,107.2,1030.6,0.1,9.9,10.0,Clear
2018-04-24,65.0,47.0,56.1,55.3,0.012,100.0,['rain'],16.2,129.9,1027.2,31.9,9.7,9.0,"Rain, Partially cloudy"
2018-04-25,60.2,53.1,56.3,94.4,0.732,100.0,['rain'],16.9,97.4,1010.7,100.0,4.4,2.0,"Rain, Overcast"
2018-04-26,69.2,55.1,61.0,60.2,0.366,100.0,['rain'],13.4,291.6,1006.2,30.4,8.4,10.0,"Rain, Partially cloudy"
2018-04-27,58.9,51.2,54.3,74.5,0.052,100.0,['rain'],7.0,65.9,1009.3,66.2,7.9,2.0,"Rain, Partially cloudy"
2018-04-28,65.0,51.2,57.1,75.4,0.091,100.0,['rain'],15.3,192.0,1009.3,50.1,7.4,9.0,"Rain, Partially cloudy"
2018-04-29,56.9,47.0,51.9,64.6,0.098,100.0,['rain'],20.2,310.0,1013.1,83.5,9.5,10.0,"Rain, Partially cloudy"
2018-04-30,51.2,44.1,48.1,55.4,0.0,0.0,,21.9,299.9,1016.2,83.5,9.9,5.0,Partially cloudy
2018-05-01,80.1,47.9,64.2,34.3,0.0,0.0,,11.1,286.4,1017.2,19.9,9.9,10.0,Clear
2018-05-02,89.1,65.0,78.0,22.6,0.0,0.0,,19.0,236.7,1016.9,0.2,9.9,9.0,Clear
2018-05-03,92.0,71.1,80.0,40.6,0.02,100.0,['rain'],20.3,245.8,1014.7,14.2,9.7,9.0,Rain
2018-05-04,83.9,73.1,77.4,61.4,0.0,0.0,,17.0,222.3,1011.9,33.7,9.6,5.0,Partially cloudy
2018-05-05,76.9,61.1,69.0,36.3,0.0,0.0,,14.3,296.2,1016.8,17.9,9.9,8.0,Clear
2018-05-06,65.9,56.9,62.4,59.9,0.0,0.0,,11.4,67.5,1014.7,96.0,9.9,4.0,Overcast
2018-05-07,74.9,54.0,62.7,63.9,0.0,0.0,,8.1,55.0,1017.4,32.5,9.9,9.0,Partially cloudy
2018-05-08,73.1,53.1,61.6,62.3,0.0,0.0,,9.8,171.5,1023.6,0.1,9.9,9.0,Clear
2018-05-09,75.8,54.0,63.0,59.1,0.0,0.0,,9.2,162.7,1020.8,1.2,8.9,9.0,Clear
2018-05-10,65.0,54.0,59.8,78.9,0.252,100.0,['rain'],11.4,168.3,1014.1,54.0,8.6,8.0,"Rain, Partially cloudy"
2018-05-11,72.0,60.2,64.9,50.0,0.0,0.0,,15.6,316.2,1015.0,24.7,9.5,9.0,Partially cloudy
2018-05-12,65.0,52.1,56.4,77.5,0.221,100.0,['rain'],5.8,60.4,1019.3,100.0,8.3,2.0,"Rain, Overcast"
2018-05-13,54.0,52.1,52.8,88.5,0.106,100.0,['rain'],5.8,51.6,1020.3,100.0,8.3,2.0,"Rain, Overcast"
2018-05-14,70.1,52.1,59.4,83.9,0.032,100.0,['rain'],12.5,176.9,1015.6,64.2,6.0,8.0,"Rain, Partially cloudy"
2018-05-15,88.1,60.2,70.5,79.7,0.578,100.0,['rain'],19.6,217.1,1011.4,55.3,6.6,9.0,"Rain, Partially cloudy"
2018-05-16,64.1,56.9,61.2,86.8,0.35,100.0,['rain'],9.2,54.0,1018.2,99.0,6.5,2.0,"Rain, Overcast"
2018-05-17,71.1,56.0,62.7,89.4,0.225,100.0,['rain'],4.7,40.7,1016.7,61.6,4.9,4.0,"Rain, Partially cloudy"
2018-05-18,66.8,56.9,63.0,60.6,0.0,0.0,,10.3,72.1,1024.3,48.1,9.4,5.0,Partially cloudy
2018-05-19,56.0,49.9,53.6,85.5,0.654,100.0,['rain'],10.3,69.7,1023.9,100.0,4.5,1.0,"Rain, Overcast"
2018-05-20,80.1,56.0,69.4,77.2,0.0,0.0,,9.2,286.0,1015.0,79.8,7.0,6.0,Partially cloudy
2018-05-21,78.2,57.8,67.5,53.9,0.0,0.0,,8.0,109.5,1020.9,0.1,9.9,8.0,Clear
2018-05-22,67.9,56.0,62.1,72.4,0.291,100.0,['rain'],5.8,188.8,1019.4,66.3,7.6,2.0,"Rain, Partially cloudy"
2018-05-23,80.1,58.9,68.9,70.0,0.292,100.0,['rain'],9.6,314.3,1013.7,56.4,6.8,9.0,"Rain, Partially cloudy"
2018-05-24,82.1,64.1,72.8,41.3,0.0,0.0,,10.8,267.3,1018.6,0.1,9.9,10.0,Clear
2018-05-25,84.8,65.9,76.2,44.9,0.0,0.0,,16.7,239.9,1014.4,0.1,9.8,9.0,Clear
2018-05-26,89.1,73.1,80.0,61.8,0.0,0.0,,11.5,225.3,1009.6,11.1,9.4,8.0,Clear
2018-05-27,80.1,56.9,64.4,82.9,0.445,100.0,['rain'],15.0,69.1,1015.7,85.5,7.7,3.0,"Rain, Partially cloudy"
2018-05-28,69.2,56.0,60.9,77.7,0.0,0.0,,11.0,79.5,1018.1,100.0,9.6,6.0,Overcast
2018-05-29,88.1,62.1,74.5,70.0,0.0,0.0,,4.7,220.8,1015.2,45.4,8.3,9.0,Partially cloudy
2018-05-30,76.9,61.1,68.6,79.2,0.0,0.0,,5.8,101.0,1019.3,50.6,8.0,9.0,Partially cloudy
2018-05-31,67.9,63.0,65.4,88.1,0.102,100.0,['rain'],5.8,87.4,1016.7,97.9,5.6,2.0,"Rain, Overcast"
2018-06-01,81.0,65.0,71.8,86.1,0.032,100.0,['rain'],3.4,66.9,1009.3,68.9,4.4,9.0,"Rain, Partially cloudy"
2018-06-02,87.2,69.2,77.2,75.0,0.298,100.0,['rain'],13.5,14.7,1007.4,25.7,8.9,9.0,"Rain, Partially cloudy"
2018-06-03,70.1,52.1,61.6,74.6,0.099,100.0,['rain'],13.6,94.6,1015.0,92.7,9.3,3.0,"Rain, Overcast"
2018-06-04,71.1,51.2,60.1,79.0,0.337,100.0,['rain'],9.2,50.8,1008.4,76.7,8.4,8.0,"Rain, Partially cloudy"
2018-06-05,74.9,57.8,65.7,61.0,0.0,0.0,,15.8,282.0,1005.2,31.9,9.5,9.0,Partially cloudy
2018-06-06,70.1,58.9,63.2,62.0,0.0,0.0,,6.3,61.7,1010.9,95.4,9.9,8.0,Overcast
2018-06-07,71.1,60.2,63.8,70.0,0.0,0.0,,14.4,166.8,1019.1,65.7,9.9,9.0,Partially cloudy
2018-06-08,80.1,60.2,71.2,66.0,0.0,0.0,,6.3,218.5,1020.2,27.5,9.9,9.0,Partially cloudy
2018-06-09,81.0,67.9,73.8,54.9,0.0,0.0,,5.8,9.6,1019.0,2.3,9.9,9.0,Clear
2018-06-10,72.0,61.1,67.0,61.4,0.0,0.0,,4.7,32.8,1017.5,86.7,9.9,2.0,Partially cloudy
2018-06-11,72.0,57.8,63.8,61.4,0.012,100.0,['rain'],8.1,103.4,1017.8,29.9,9.8,9.0,"Rain, Partially cloudy"
2018-06-12,74.0,56.9,65.0,54.8,0.0,0.0,,16.2,182.2,1022.2,1.2,9.9,9.0,Clear
2018-06-13,78.2,63.0,70.1,77.0,0.043,100.0,['rain'],8.5,210.3,1013.2,76.2,8.9,3.0,"Rain, Partially cloudy"
2018-06-14,83.0,67.9,75.8,47.9,0.0,0.0,,17.7,292.3,1008.3,17.3,9.8,9.0,Clear
2018-06-15,74.0,63.0,69.5,51.6,0.0,0.0,,8.1,346.7,1013.5,44.4,9.9,10.0,Partially cloudy
2018-06-16,83.0,64.1,73.7,46.1,0.0,0.0,,5.8,283.7,1016.3,0.1,9.9,10.0,Clear
2018-06-17,90.0,66.8,78.0,44.3,0.0,0.0,,5.8,225.1,1017.7,0.2,9.9,9.0,Clear
2018-06-18,90.0,73.1,80.6,65.0,0.083,100.0,['rain'],14.7,214.2,1013.9,20.1,8.4,9.0,"Rain, Partially cloudy"
2018-06-19,87.2,75.8,81.0,58.5,0.071,100.0,['rain'],13.1,335.7,1008.5,22.1,9.1,10.0,"Rain, Partially cloudy"
2018-06-20,82.1,69.2,75.4,51.8,0.0,0.0,,4.7,66.9,1010.6,31.0,9.9,9.0,Partially cloudy
2018-06-21,83.0,65.9,74.3,68.9,0.686,100.0,['rain'],8.4,48.5,1008.1,57.5,7.4,9.0,"Rain, Partially cloudy"
2018-06-22,74.0,66.8,70.0,70.8,0.0,0.0,,8.8,94.2,1014.9,39.4,9.9,6.0,Partially cloudy
2018-06-23,65.9,62.1,63.9,82.5,0.099,100.0,['rain'],10.3,62.4,1011.8,100.0,8.9,2.0,"Rain, Overcast"
2018-06-24,83.9,65.9,73.7,77.3,0.0,0.0,,5.8,215.3,1009.4,82.5,7.5,9.0,Partially cloudy
2018-06-25,79.1,66.8,74.0,54.8,0.0,0.0,,9.2,348.2,1015.0,28.3,9.9,10.0,Partially cloudy
2018-06-26,76.9,61.1,69.9,58.1,0.0,0.0,,14.3,121.0,1023.2,4.8,9.9,9.0,Clear
2018-06-27,72.0,65.9,69.3,72.0,0.012,100.0,['rain'],18.3,179.6,1017.9,64.2,9.7,3.0,"Rain, Partially cloudy"
2018-06-28,82.1,69.2,74.1,88.9,1.361,100.0,['rain'],7.0,209.3,1009.2,73.2,6.8,7.0,"Rain, Partially cloudy"
2018-06-29,88.1,71.1,80.1,58.8,0.0,0.0,,11.1,314.2,1013.7,4.3,9.9,9.0,Clear
2018-06-30,91.1,73.1,83.4,46.1,0.0,0.0,,8.0,245.9,1016.7,0.1,9.9,9.0,Clear
2018-07-01,94.9,79.1,86.8,54.8,0.0,0.0,,8.0,235.7,1016.1,0.1,9.0,9.0,Clear
2018-07-02,94.9,80.1,85.9,59.2,0.0,0.0,,12.8,166.9,1017.4,0.1,8.3,9.0,Clear
2018-07-03,92.0,78.2,82.1,78.8,0.012,100.0,['rain'],8.8,144.7,1021.0,14.3,6.2,8.0,Rain
2018-07-04,85.9,76.9,80.5,77.8,0.001,100.0,['rain'],4.7,177.4,1025.0,37.8,6.7,9.0,"Rain, Partially cloudy"
2018-07-05,89.1,76.9,81.2,75.5,0.0,0.0,,15.4,200.2,1024.2,35.1,9.2,8.0,Partially cloudy
2018-07-06,80.1,73.1,77.6,75.8,0.228,100.0,['rain'],14.2,257.2,1017.8,47.6,8.7,3.0,"Rain, Partially cloudy"
2018-07-07,76.9,63.0,69.2,46.5,0.0,0.0,,13.4,56.9,1026.2,0.1,9.9,10.0,Clear
2018-07-08,83.0,63.0,72.0,50.3,0.0,0.0,,11.4,169.6,1026.9,0.1,9.9,10.0,Clear
2018-07-09,87.2,67.9,76.2,50.4,0.0,0.0,,7.0,231.8,1021.6,0.1,9.9,9.0,Clear
2018-07-10,92.0,72.0,82.1,47.2,0.0,0.0,,10.3,272.1,1013.3,3.7,9.9,9.0,Clear
2018-07-11,87.2,74.0,79.5,59.4,0.0,0.0,,13.1,43.5,1013.4,45.0,9.9,9.0,Partially cloudy
2018-07-12,83.0,65.1,74.0,63.5,0.707,100.0,['rain'],10.8,67.3,1021.2,55.9,9.0,10.0,"Rain, Partially cloudy"
2018-07-13,83.0,67.9,75.8,56.4,0.0,0.0,,4.7,194.5,1022.9,5.4,9.9,9.0,Clear
2018-07-14,87.2,71.1,79.6,52.4,0.0,0.0,,7.0,229.2,1019.0,15.8,9.9,9.0,Clear
2018-07-15,82.1,70.1,75.0,81.7,1.005,100.0,['rain'],6.9,247.4,1015.8,43.5,7.9,6.0,"Rain, Partially cloudy"
2018-07-16,89.1,75.8,81.9,70.1,0.0,0.0,,17.3,204.9,1014.1,7.9,8.9,9.0,Clear
2018-07-17,85.9,71.1,77.5,83.6,2.239,100.0,['rain'],17.8,227.3,1010.5,48.7,6.6,9.0,"Rain, Partially cloudy"
2018-07-18,83.0,66.8,75.5,60.1,0.0,0.0,,16.6,352.6,1011.8,26.7,9.6,9.0,Partially cloudy
2018-07-19,82.1,66.8,73.9,46.4,0.0,0.0,,10.8,82.5,1018.2,0.0,9.9,10.0,Clear
2018-07-20,82.1,69.2,74.1,62.9,0.0,0.0,,10.8,172.1,1020.6,11.6,9.8,9.0,Clear
2018-07-21,76.9,65.0,71.1,67.2,0.26,100.0,['rain'],18.0,76.2,1017.5,42.6,9.2,9.0,"Rain, Partially cloudy"
2018-07-22,78.2,66.8,74.0,91.2,1.26,100.0,['rain'],21.9,133.8,1012.7,99.5,6.5,7.0,"Rain, Overcast"
2018-07-23,79.1,73.1,76.0,91.9,0.212,100.0,['rain'],19.7,158.1,1019.0,100.0,6.6,7.0,"Rain, Overcast"
2018-07-24,81.1,74.9,77.8,85.4,0.02,100.0,['rain'],17.7,158.8,1021.4,98.0,8.5,8.0,"Rain, Overcast"
2018-07-25,76.9,73.1,75.4,92.6,0.649,100.0,['rain'],18.6,164.1,1015.3,100.0,7.4,5.0,"Rain, Overcast"
2018-07-26,83.0,72.0,77.5,79.6,0.121,100.0,['rain'],5.8,255.5,1011.3,54.9,9.0,7.0,"Rain, Partially cloudy"
2018-07-27,84.8,69.2,77.5,79.2,0.249,100.0,['rain'],13.5,190.7,1014.8,39.3,7.8,8.0,"Rain, Partially cloudy"
2018-07-28,83.9,70.1,76.9,77.5,0.0,0.0,,8.2,251.0,1015.1,27.9,7.0,9.0,Partially cloudy
2018-07-29,81.0,71.1,76.2,59.3,0.0,0.0,,5.8,315.2,1018.0,22.1,9.9,8.0,Partially cloudy
2018-07-30,78.2,67.9,73.4,69.1,0.368,100.0,['rain'],4.7,131.1,1020.3,8.0,9.6,5.0,Rain
2018-07-31,81.0,67.9,73.6,74.0,0.0,0.0,,11.1,151.6,1019.9,18.4,9.5,8.0,Clear
2018-08-01,83.1,74.0,78.5,82.8,0.107,100.0,['rain'],15.9,184.1,1017.1,79.8,8.9,8.0,"Rain, Partially cloudy"
2018-08-02,84.8,75.8,80.2,74.6,0.51,100.0,['rain'],7.0,236.7,1018.5,43.1,9.5,7.0,"Rain, Partially cloudy"
2018-08-03,80.2,73.1,76.7,89.0,0.241,100.0,['rain'],6.9,197.6,1020.3,56.0,8.9,7.0,"Rain, Partially cloudy"
2018-08-04,83.9,73.1,78.2,79.8,0.746,100.0,['rain'],8.1,256.3,1018.4,63.8,9.0,8.0,"Rain, Partially cloudy"
