date,nasa_temp_avg,nasa_temp_max,nasa_temp_min,nasa_humidity,nasa_precipitation,nasa_wind_speed,solar_radiation,longwave_radiation
2020-07-26,27.7,33.17,22.01,64.7,0.01,1.38,7.02,9.64
2020-07-27,28.71,34.56,22.0,59.56,0.01,1.48,7.52,9.4
2020-07-28,28.34,33.55,22.9,62.95,0.61,1.32,7.07,10.0
2020-07-29,27.4,32.75,22.21,63.42,0.39,1.17,7.19,9.38
2020-07-30,26.55,32.04,21.81,63.82,4.02,1.06,5.71,9.67
2020-07-31,24.64,28.91,21.02,77.41,11.54,0.69,3.47,9.74
2020-08-01,25.99,31.83,19.65,65.98,0.1,0.95,7.28,9.1
2020-08-02,25.71,29.0,22.02,83.24,2.29,1.82,4.81,10.08
2020-08-03,26.86,31.87,22.54,67.02,1.12,1.57,7.13,9.8
2020-08-04,23.93,25.51,21.71,89.48,26.91,2.92,2.65,9.8
2020-08-05,24.82,30.14,20.21,70.44,0.19,1.2,7.1,9.16
2020-08-06,22.7,27.49,18.12,68.2,1.77,0.89,4.0,9.29
2020-08-07,22.57,25.81,19.71,78.16,1.62,1.14,4.11,9.73
2020-08-08,23.95,29.42,19.06,78.21,0.81,0.89,5.39,9.55
2020-08-09,25.04,30.33,19.2,75.8,0.07,1.26,6.7,9.41
2020-08-10,27.13,33.46,20.99,71.41,0.5,1.3,6.85,9.63
2020-08-11,26.56,31.66,21.96,78.01,1.23,1.64,5.53,9.71
2020-08-12,27.3,32.26,22.79,75.77,3.48,0.8,4.37,9.94
2020-08-13,24.04,26.54,21.68,79.89,4.57,0.89,2.53,10.0
2020-08-14,25.35,31.62,20.46,68.84,0.36,1.33,5.98,9.38
2020-08-15,23.94,29.49,20.13,63.44,0.63,1.62,5.27,9.29
2020-08-16,20.04,22.47,17.83,86.37,7.33,2.13,1.27,9.53
2020-08-17,21.91,27.92,15.88,78.89,10.46,1.38,6.74,9.0
2020-08-18,23.4,28.45,17.97,68.98,2.54,1.02,6.8,9.02
2020-08-19,21.56,24.95,17.13,72.59,4.49,0.77,2.74,9.13
2020-08-20,20.77,27.13,14.23,62.43,0.0,0.97,7.05,8.2
2020-08-21,23.47,29.8,17.29,72.01,0.0,1.54,6.16,8.92
2020-08-22,25.49,31.72,19.97,71.32,0.36,1.22,5.17,9.5
2020-08-23,25.31,30.34,20.61,74.11,0.39,1.03,4.93,9.42
2020-08-24,26.36,32.29,20.63,72.57,2.07,0.99,6.23,9.63
2020-08-25,26.35,32.01,21.11,66.87,2.01,1.54,5.95,9.54
2020-08-26,21.53,26.38,17.56,52.05,0.76,1.72,6.49,8.51
2020-08-27,24.8,32.46,18.53,71.41,12.61,1.39,5.51,9.87
2020-08-28,24.84,30.0,20.49,76.08,0.7,1.29,5.92,9.5
2020-08-29,24.47,28.45,22.34,87.24,7.58,1.61,2.19,9.89
2020-08-30,21.64,27.02,16.02,60.81,0.02,1.76,6.32,8.39
2020-08-31,19.51,24.59,14.45,69.17,0.0,0.97,3.99,8.85
2020-09-01,20.85,24.73,17.89,83.83,2.2,1.59,4.51,9.49
2020-09-02,22.97,26.59,19.35,89.58,8.6,1.42,3.26,9.93
2020-09-03,25.02,29.81,21.72,76.01,5.59,1.25,5.29,9.88
2020-09-04,23.62,29.57,17.83,72.14,2.03,1.2,6.04,9.19
2020-09-05,20.5,26.34,14.58,59.85,0.0,1.17,6.38,8.01
2020-09-06,21.39,28.0,14.06,67.6,0.01,1.22,5.98,8.25
2020-09-07,21.79,26.96,17.55,73.01,0.0,1.4,5.54,8.47
2020-09-08,22.81,30.07,17.58,71.51,0.01,0.82,5.4,8.6
2020-09-09,23.18,29.61,18.34,75.99,1.01,0.84,2.47,9.55
2020-09-10,23.42,26.46,20.89,95.29,21.71,1.07,3.05,9.93
2020-09-11,21.12,24.91,14.76,76.52,1.46,1.23,3.2,9.56
2020-09-12,17.31,23.11,12.27,68.87,0.0,1.55,5.3,8.09
2020-09-13,20.49,25.63,14.07,77.36,0.06,1.42,4.48,9.17
2020-09-14,20.26,25.09,13.57,66.14,0.02,1.75,4.38,8.79
2020-09-15,14.75,20.4,9.92,61.05,0.0,1.1,4.75,7.57
2020-09-16,16.56,21.89,10.8,77.63,0.0,1.48,3.92,8.27
2020-09-17,18.44,23.53,13.24,80.87,0.34,1.0,2.8,8.89
2020-09-18,16.94,21.84,11.25,66.69,0.71,1.87,3.2,8.56
2020-09-19,12.38,18.45,7.77,47.59,0.0,1.66,6.02,6.84
2020-09-20,11.66,17.23,7.45,51.43,0.0,1.62,5.54,6.95
2020-09-21,12.41,19.33,5.73,52.48,0.0,1.43,5.38,7.03
2020-09-22,14.06,22.12,5.7,53.88,0.0,1.66,5.44,7.16
2020-09-23,18.12,26.48,10.3,63.41,0.0,1.35,5.37,7.78
2020-09-24,18.28,24.84,12.88,71.27,0.0,0.99,2.85,8.5
2020-09-25,19.14,26.29,12.96,76.49,0.02,0.92,3.62,8.43
2020-09-26,19.66,25.7,14.15,82.42,0.05,1.17,3.77,8.91
2020-09-27,22.08,27.36,17.43,84.44,1.44,1.48,3.22,9.43
2020-09-28,21.04,25.03,18.32,87.41,0.97,1.71,3.43,8.95
2020-09-29,21.22,25.64,18.14,88.02,14.2,1.73,2.09,9.43
2020-09-30,18.56,21.28,14.64,75.14,25.88,2.48,4.35,8.28
2020-10-01,17.24,23.12,12.45,70.3,0.05,1.34,4.55,8.21
2020-10-02,14.12,19.46,10.05,68.95,1.67,1.29,2.48,8.14
2020-10-03,13.4,19.66,7.95,68.21,0.08,0.99,4.93,7.05
2020-10-04,13.51,19.89,7.46,72.39,0.03,1.2,4.29,7.56
2020-10-05,14.89,20.6,9.2,79.45,0.24,1.01,4.18,8.03
2020-10-06,15.6,20.68,11.54,75.74,0.12,1.41,4.39,7.73
2020-10-07,17.43,23.84,11.92,69.36,0.71,2.22,3.98,8.25
2020-10-08,13.61,18.46,8.48,59.0,0.0,1.93,4.87,7.09
2020-10-09,13.86,20.21,7.22,67.45,0.01,1.15,4.57,7.42
2020-10-10,17.61,24.32,11.58,77.82,0.01,2.04,2.97,8.37
2020-10-11,16.2,18.82,13.21,71.87,1.97,1.48,1.94,8.86
2020-10-12,12.07,13.73,10.3,83.71,16.94,2.75,0.74,8.7
2020-10-13,13.99,17.28,11.34,91.32,8.3,2.23,1.5,8.79
2020-10-14,13.54,20.62,7.37,73.83,0.01,1.3,4.53,7.17
2020-10-15,15.9,21.82,9.8,82.05,0.04,2.13,4.35,7.64
2020-10-16,13.67,16.87,8.02,91.66,22.08,1.88,0.53,8.67
2020-10-17,10.01,15.48,4.62,65.84,7.72,1.56,4.23,6.79
2020-10-18,11.7,16.88,7.29,67.55,0.01,1.4,3.79,7.21
2020-10-19,13.25,17.89,9.05,85.62,1.12,1.09,3.39,7.92
2020-10-20,16.48,21.52,12.04,92.6,0.26,0.86,2.2,8.72
2020-10-21,17.79,22.84,13.87,91.91,0.23,1.16,2.35,8.67
2020-10-22,18.32,24.32,14.85,87.86,0.02,0.69,1.72,9.02
2020-10-23,17.33,21.94,14.06,89.91,0.06,0.79,1.92,9.19
2020-10-24,14.95,20.76,7.59,80.42,0.07,1.44,1.63,8.82
2020-10-25,8.34,11.09,5.23,68.19,0.42,1.58,1.62,7.95
2020-10-26,12.47,16.39,9.39,92.94,1.67,1.5,1.03,8.87
2020-10-27,12.63,16.32,10.35,77.16,0.42,1.03,2.33,8.42
2020-10-28,12.04,15.6,9.5,89.31,5.3,1.0,0.95,8.68
2020-10-29,8.89,10.17,6.84,92.83,44.64,2.25,0.51,8.46
2020-10-30,3.61,6.49,-0.06,90.0,18.72,2.38,1.29,7.72
2020-10-31,1.99,7.76,-3.3,76.89,0.0,0.96,3.4,6.73
2020-11-01,6.93,12.36,1.22,90.26,13.07,1.74,1.4,7.78
2020-11-02,3.19,5.19,1.55,65.29,0.09,2.72,3.03,6.62
2020-11-03,5.27,10.8,1.38,70.84,0.02,2.0,2.26,7.27
2020-11-04,8.54,15.73,1.07,82.09,0.0,1.39,3.34,7.06
2020-11-05,11.91,17.83,6.77,90.98,0.01,1.21,3.01,7.47
2020-11-06,12.99,19.23,9.21,89.37,0.0,1.1,2.86,7.58
2020-11-07,13.09,21.69,7.1,82.61,0.0,0.86,3.29,7.07
2020-11-08,13.68,23.28,6.4,75.02,0.0,0.87,3.34,6.96
2020-11-09,13.81,21.9,9.32,72.43,0.0,0.88,3.2,7.09
2020-11-10,14.81,20.87,9.29,92.18,0.12,1.3,3.19,7.57
2020-11-11,17.2,20.25,15.0,96.55,36.3,1.72,1.46,8.81
2020-11-12,11.57,16.91,7.65,88.86,14.21,1.73,0.54,8.62
2020-11-13,7.55,9.15,4.94,94.0,2.28,1.3,0.74,7.78
2020-11-14,5.53,10.4,1.55,80.29,0.01,1.35,3.14,6.27
2020-11-15,8.87,15.79,0.91,80.77,7.78,2.65,1.94,7.93
2020-11-16,6.72,10.76,2.36,73.23,0.0,1.76,3.05,6.47
2020-11-17,3.37,8.48,0.04,81.84,0.11,1.68,1.45,7.05
2020-11-18,-1.3,1.97,-4.27,68.89,0.0,1.86,2.88,5.97
2020-11-19,1.98,6.34,-3.21,71.09,0.0,1.59,2.5,6.65
2020-11-20,8.26,14.31,3.97,85.59,0.0,1.77,2.9,6.61
2020-11-21,9.2,15.02,4.35,82.41,0.0,1.13,2.57,7.46
2020-11-22,7.01,12.35,2.54,88.41,1.46,1.89,0.84,8.15
2020-11-23,8.36,13.61,1.56,85.4,21.19,2.25,1.55,7.31
2020-11-24,3.74,8.02,0.5,78.13,0.0,1.26,2.72,6.43
2020-11-25,7.34,10.44,3.24,86.02,0.17,1.33,1.56,7.55
2020-11-26,12.19,16.21,7.82,96.69,14.47,1.44,1.29,8.11
2020-11-27,9.61,14.88,6.34,88.81,0.02,0.83,2.03,7.43
2020-11-28,6.4,11.77,1.31,86.05,0.07,1.16,2.0,6.91
2020-11-29,4.15,10.86,-1.05,80.59,0.0,1.05,2.67,6.42
2020-11-30,12.01,16.41,4.38,95.82,45.68,2.83,0.31,8.46
2020-12-01,7.81,13.38,1.23,84.12,0.22,2.12,1.74,7.31
2020-12-02,2.1,5.35,-0.48,82.49,0.03,2.07,1.44,6.7
2020-12-03,2.64,8.14,-2.24,83.62,0.0,1.57,2.47,6.44
2020-12-04,6.16,9.09,3.47,91.21,4.74,1.49,0.97,7.49
2020-12-05,3.85,5.71,1.12,90.49,28.11,2.61,0.55,7.44
2020-12-06,0.01,3.34,-3.16,77.88,0.0,2.3,2.38,5.89
2020-12-07,-1.17,3.84,-3.78,83.54,0.0,1.07,2.01,6.21
2020-12-08,-1.77,1.14,-3.56,81.01,0.05,1.85,1.14,6.73
2020-12-09,-0.4,2.26,-3.5,90.47,0.26,1.49,1.06,6.87
2020-12-10,1.62,7.32,-0.97,91.56,0.0,1.44,2.4,6.18
2020-12-11,3.79,9.83,-0.66,93.52,0.04,1.26,2.16,6.64
2020-12-12,6.87,11.45,2.98,99.71,1.8,0.94,0.58,7.82
2020-12-13,8.0,12.5,2.46,93.09,0.34,1.33,1.88,7.26
2020-12-14,1.55,2.76,-0.56,92.26,6.85,1.27,0.37,7.0
2020-12-15,-1.01,2.78,-3.59,77.96,0.08,1.68,2.41,5.74
2020-12-16,-2.9,-1.39,-4.73,80.24,9.95,2.78,0.43,6.7
2020-12-17,-3.64,0.07,-8.19,94.11,9.69,3.23,1.03,6.97
2020-12-18,-6.59,-2.4,-11.38,90.47,0.01,1.81,1.45,6.44
2020-12-19,-7.02,-1.67,-13.22,87.54,0.04,1.17,1.83,5.96
2020-12-20,-1.75,1.43,-4.71,90.13,0.58,0.87,0.45,7.2
2020-12-21,0.73,4.43,-2.46,96.3,0.11,1.07,1.18,7.36
2020-12-22,1.05,4.56,-1.02,93.86,0.41,1.7,1.8,6.98
2020-12-23,0.34,4.49,-3.02,88.16,0.0,1.2,2.14,6.26
2020-12-24,9.14,14.32,1.93,95.67,7.8,3.19,1.32,7.87
2020-12-25,8.24,15.35,-2.36,89.96,35.13,3.82,0.32,7.97
2020-12-26,-3.14,-0.49,-4.91,78.96,0.01,2.52,2.39,5.71
2020-12-27,-1.59,2.52,-4.32,79.17,0.0,1.14,2.41,5.77
2020-12-28,2.79,7.77,-1.31,92.67,0.0,1.66,1.31,6.92
2020-12-29,-0.87,1.59,-3.9,79.9,0.01,2.01,2.24,5.87
2020-12-30,0.18,3.06,-3.23,80.83,0.0,1.7,1.62,6.55
2020-12-31,2.75,5.18,-2.11,93.17,10.83,1.82,0.64,7.36
2021-01-01,-0.12,3.29,-3.45,90.5,9.78,1.31,1.17,6.62
2021-01-02,2.72,6.73,-1.66,93.3,3.86,2.03,2.06,7.01
2021-01-03,0.37,3.01,-1.99,96.36,4.57,2.03,0.37,7.38
2021-01-04,0.87,5.12,-1.85,93.24,0.56,1.35,2.08,6.88
2021-01-05,0.41,4.4,-1.89,90.89,0.03,1.25,1.61,7.27
2021-01-06,-0.53,2.97,-2.34,86.41,0.0,2.32,2.17,6.22
2021-01-07,-1.32,3.0,-3.96,83.95,0.0,2.17,2.59,5.72
2021-01-08,-2.26,2.73,-5.28,84.41,0.0,1.85,1.84,6.13
2021-01-09,-3.15,0.12,-6.96,80.18,0.0,2.49,2.4,6.15
2021-01-10,-2.3,3.0,-5.85,87.17,0.0,1.61,2.67,5.79
2021-01-11,-3.56,-0.03,-7.29,92.15,0.0,0.89,1.02,6.39
2021-01-12,-0.26,4.72,-5.07,81.76,0.03,0.96,2.6,5.93
2021-01-13,0.14,3.62,-2.39,87.12,0.0,1.05,2.0,6.58
2021-01-14,1.91,5.76,-0.38,94.12,0.03,0.75,1.68,6.7
2021-01-15,2.3,4.71,-0.37,97.27,7.47,2.39,1.31,7.21
2021-01-16,2.81,5.73,-0.87,95.84,19.21,1.93,1.73,7.19
2021-01-17,1.27,5.09,-1.28,87.89,0.02,2.72,2.38,6.51
2021-01-18,1.22,5.59,-1.51,90.58,0.04,1.99,2.59,6.18
2021-01-19,0.11,3.47,-2.68,88.49,0.02,2.0,2.15,6.13
2021-01-20,-1.09,2.9,-4.52,82.18,0.34,2.06,2.16,6.45
2021-01-21,-1.13,4.03,-4.69,83.42,0.0,1.67,1.99,6.08
2021-01-22,1.29,5.16,-1.64,85.76,0.01,2.12,2.46,6.13
2021-01-23,-3.48,-1.85,-5.59,73.35,0.0,3.44,2.84,5.89
2021-01-24,-5.23,-1.49,-8.29,74.42,0.0,2.74,3.17,5.52
2021-01-25,-3.73,0.99,-8.69,83.07,0.0,1.31,2.57,6.31
2021-01-26,-1.83,0.92,-5.45,91.38,3.5,1.97,0.64,7.52
2021-01-27,-0.84,2.62,-4.01,89.47,0.21,1.76,1.53,7.14
2021-01-28,-4.54,-1.23,-7.67,77.09,0.01,3.43,2.54,6.06
2021-01-29,-9.28,-6.6,-11.61,74.93,0.19,3.87,3.0,5.3
2021-01-30,-8.36,-2.01,-13.0,82.94,0.02,2.08,3.39,5.31
2021-01-31,-7.63,-5.51,-10.22,83.62,1.75,1.56,1.24,6.6
2021-02-01,-1.83,0.33,-5.47,95.5,20.49,4.81,0.62,7.44
2021-02-02,-0.77,0.27,-3.71,95.32,4.13,3.5,0.96,7.38
2021-02-03,-2.51,0.33,-4.38,93.17,0.22,2.38,1.63,7.01
2021-02-04,-2.27,1.68,-4.48,93.42,0.0,1.91,3.18,6.09
2021-02-05,0.38,4.37,-3.48,94.71,0.92,1.8,2.02,6.79
2021-02-06,-0.84,4.13,-5.32,86.06,0.02,2.11,3.26,6.23
2021-02-07,-1.13,1.21,-6.95,93.3,8.07,2.24,0.36,7.1
2021-02-08,-7.29,-2.3,-12.83,81.27,0.0,1.82,3.47,5.6
2021-02-09,-3.32,0.24,-7.25,93.58,1.95,1.28,0.61,7.14
2021-02-10,-5.09,-0.67,-10.65,84.98,0.28,1.42,2.94,6.41
2021-02-11,-3.83,-0.46,-7.46,87.41,1.63,1.63,1.93,6.63
2021-02-12,-6.79,-1.73,-12.77,79.89,0.0,1.52,2.17,6.69
2021-02-13,-5.9,-3.5,-9.99,86.56,0.27,1.95,1.12,6.85
2021-02-14,-1.36,2.35,-3.82,90.55,0.05,1.48,1.66,7.29
2021-02-15,-0.83,0.99,-2.74,91.58,1.87,1.83,0.83,7.49
2021-02-16,3.33,7.91,-3.24,91.29,18.11,2.63,2.2,7.29
2021-02-17,-4.35,-1.07,-7.43,74.56,0.07,2.3,3.63,5.79
2021-02-18,-3.69,-2.03,-4.83,89.39,6.37,2.34,0.71,6.94
2021-02-19,-1.97,0.55,-4.38,94.8,5.4,2.08,1.01,7.34
2021-02-20,-3.91,-0.78,-6.86,88.25,0.09,2.48,3.21,6.52
2021-02-21,-4.61,0.42,-10.05,82.72,0.01,1.81,4.22,5.64
2021-02-22,-1.12,1.85,-5.65,94.71,12.35,2.06,1.0,6.84
2021-02-23,0.4,2.7,-1.92,95.22,0.58,2.0,1.88,7.12
2021-02-24,3.0,7.9,-2.03,89.46,0.0,2.27,3.92,6.4
2021-02-25,2.29,6.38,-2.24,80.26,0.0,2.51,4.65,6.16
2021-02-26,0.89,6.41,-3.7,76.68,0.0,1.17,4.33,6.25
2021-02-27,4.11,9.55,-0.25,96.56,9.07,1.94,1.25,7.48
2021-02-28,3.06,5.86,0.02,93.36,6.29,1.46,1.21,7.25
2021-03-01,3.48,6.65,-2.63,87.23,5.84,2.24,1.08,7.18
2021-03-02,-3.99,-0.65,-6.82,66.15,0.01,3.71,5.05,5.29
2021-03-03,1.53,7.94,-3.3,83.97,0.0,1.61,4.79,6.0
2021-03-04,0.42,5.03,-4.06,76.93,0.0,2.78,3.85,6.18
2021-03-05,-2.47,1.36,-5.63,66.26,0.0,3.24,5.3,5.25
2021-03-06,-2.25,-0.17,-5.83,76.95,0.01,2.1,3.22,6.57
2021-03-07,-2.33,3.57,-7.38,79.55,0.0,1.53,5.15,5.67
2021-03-08,-1.54,4.22,-7.88,74.37,0.0,1.54,5.35,5.57
2021-03-09,4.5,12.94,-0.84,82.7,0.0,1.84,4.65,6.68
2021-03-10,3.79,10.41,-1.94,86.82,0.0,1.42,5.0,6.11
2021-03-11,8.63,16.09,3.31,93.11,0.01,1.86,4.74,6.99
2021-03-12,10.49,15.25,5.7,76.22,0.03,1.98,4.41,7.24
2021-03-13,1.68,7.11,-2.84,65.98,0.0,2.44,5.75,5.49
2021-03-14,1.9,8.24,-4.03,68.97,0.02,3.03,5.02,5.88
2021-03-15,-3.0,1.23,-6.57,61.24,0.0,2.96,5.81,5.47
2021-03-16,-1.36,1.9,-5.19,70.42,0.62,1.25,1.78,7.05
2021-03-17,2.31,7.24,-1.56,91.87,0.31,0.8,2.66,7.75
2021-03-18,3.49,6.96,1.15,96.53,21.49,1.8,0.8,7.67
2021-03-19,-0.23,3.85,-3.56,71.82,2.47,3.1,5.55,5.99
2021-03-20,3.48,12.01,-3.74,72.59,0.0,1.13,6.05,5.67
2021-03-21,5.56,14.98,-1.92,75.67,0.0,1.08,5.93,5.89
2021-03-22,6.44,13.9,0.43,80.51,0.0,0.99,5.82,6.05
2021-03-23,7.69,16.11,1.45,88.46,0.11,1.22,4.88,7.35
2021-03-24,7.9,10.6,5.0,96.23,16.94,1.8,2.72,7.64
2021-03-25,12.79,20.01,6.8,90.44,1.22,1.25,4.37,8.1
2021-03-26,13.74,22.18,8.37,82.73,0.8,3.04,4.03,8.23
2021-03-27,10.29,16.95,4.32,80.61,0.04,1.45,5.81,7.02
2021-03-28,10.24,15.82,6.23,93.87,22.18,2.49,1.14,8.29
2021-03-29,5.83,9.56,1.55,68.04,0.01,2.97,6.49,6.3
2021-03-30,6.71,13.0,-0.6,75.88,0.0,1.81,6.58,6.2
2021-03-31,10.42,14.14,5.73,93.65,5.62,2.19,2.93,8.03
2021-04-01,5.93,10.02,-0.27,77.54,5.74,2.95,3.19,7.52
2021-04-02,-1.02,1.97,-3.56,70.96,0.01,2.03,4.88,6.52
2021-04-03,2.58,9.54,-4.03,68.43,0.0,1.43,6.82,5.83
2021-04-04,7.54,14.64,0.44,74.59,0.0,1.22,5.2,6.99
2021-04-05,8.99,16.03,2.43,71.87,0.0,2.13,6.76,6.39
2021-04-06,9.23,16.35,2.57,70.61,0.0,1.59,7.01,6.18
2021-04-07,11.24,19.58,4.84,76.83,0.09,1.05,5.59,7.04
2021-04-08,12.03,19.82,6.11,75.73,0.0,0.92,6.74,6.85
2021-04-09,9.63,13.65,6.46,86.84,0.04,0.98,4.1,7.85
2021-04-10,12.47,18.13,7.16,89.37,0.22,1.03,4.74,8.08
2021-04-11,10.81,14.87,7.48,94.04,10.71,1.93,1.27,8.13
2021-04-12,7.9,10.38,5.86,88.4,8.86,1.71,1.62,8.14
2021-04-13,10.44,16.71,4.02,77.84,0.35,1.2,5.44,7.49
2021-04-14,12.37,18.98,5.4,80.71,0.18,0.99,5.53,7.63
2021-04-15,10.45,12.61,5.47,94.1,25.62,1.38,1.07,8.39
2021-04-16,6.51,10.33,3.8,83.99,2.28,1.91,4.54,7.42
2021-04-17,7.81,12.95,1.76,77.34,0.03,1.12,4.79,7.63
2021-04-18,10.19,15.57,3.99,78.66,0.02,1.01,5.89,7.46
2021-04-19,11.57,16.69,7.26,79.67,0.25,0.97,4.97,7.41
2021-04-20,12.81,20.0,6.19,82.18,0.12,1.9,6.73,7.06
2021-04-21,9.61,17.11,1.03,79.91,5.34,2.79,4.03,7.7
2021-04-22,3.65,7.77,0.01,64.96,0.05,2.6,6.53,6.42
2021-04-23,7.52,14.47,0.16,68.08,0.0,1.98,7.22,6.32
2021-04-24,11.5,18.62,4.56,73.95,0.01,1.43,6.55,7.06
2021-04-25,10.57,15.0,7.48,84.95,11.43,1.49,3.23,7.88
2021-04-26,7.13,13.1,2.39,64.29,0.01,2.28,7.85,6.18
2021-04-27,10.19,16.15,2.77,66.44,0.03,0.94,5.71,7.78
2021-04-28,16.21,25.21,7.45,83.73,0.25,0.81,5.98,8.5
2021-04-29,18.23,23.57,14.4,90.01,4.75,1.53,2.34,9.17
2021-04-30,13.92,18.27,5.91,67.5,0.2,2.92,6.04,7.83
2021-05-01,9.49,15.69,3.03,63.87,0.08,2.2,7.86,6.6
2021-05-02,15.88,23.09,8.59,79.02,0.23,1.38,5.02,8.53
2021-05-03,13.86,16.29,11.1,86.91,4.78,1.29,2.13,8.68
2021-05-04,15.0,21.74,10.51,85.95,14.14,1.29,5.05,8.7
2021-05-05,13.24,17.49,9.59,88.43,7.18,1.22,2.36,8.7
2021-05-06,11.84,17.21,7.54,69.39,0.01,1.59,7.89,6.92
2021-05-07,11.61,17.38,6.15,73.24,0.01,1.34,6.68,7.3
2021-05-08,9.25,12.21,6.1,83.15,2.15,0.81,3.22,7.85
2021-05-09,9.48,15.34,4.68,81.39,10.56,1.53,4.83,7.48
2021-05-10,10.64,15.17,7.18,82.43,4.1,1.23,4.17,8.2
2021-05-11,11.23,16.84,6.69,71.12,0.01,1.51,6.95,7.42
2021-05-12,11.09,17.6,4.63,68.84,0.0,1.56,7.95,6.84
2021-05-13,13.15,19.66,5.55,63.67,0.0,0.99,7.84,6.87
2021-05-14,15.06,22.42,6.99,67.95,0.0,1.04,7.98,7.04
2021-05-15,16.66,23.42,10.39,68.27,0.0,0.93,7.67,7.35
2021-05-16,16.06,20.97,12.44,76.76,0.97,0.93,5.61,7.63
2021-05-17,16.48,22.59,9.63,75.29,0.42,0.97,7.7,7.35
2021-05-18,18.19,24.18,11.03,75.59,0.01,1.34,7.66,7.62
2021-05-19,20.32,28.0,13.7,70.17,0.0,1.04,7.64,8.09
2021-05-20,16.75,22.82,11.96,73.21,0.0,0.98,7.5,7.64
2021-05-21,17.33,23.52,11.04,78.58,0.0,1.1,7.65,7.82
2021-05-22,22.48,28.18,16.32,80.36,0.0,1.0,5.07,9.13
2021-05-23,22.78,28.61,16.53,75.3,0.02,1.51,6.83,9.28
2021-05-24,14.91,16.93,12.11,71.92,0.0,1.45,6.36,8.44
2021-05-25,17.17,21.9,12.06,76.92,0.0,1.68,7.13,8.44
2021-05-26,21.91,27.88,16.3,83.58,3.41,1.74,6.15,9.34
2021-05-27,20.7,24.95,14.12,72.63,0.77,1.32,8.22,8.42
2021-05-28,13.53,17.55,9.5,73.61,24.58,2.18,4.75,8.31
2021-05-29,8.72,10.5,6.88,87.4,29.17,2.83,1.69,8.21
2021-05-30,9.68,11.66,7.74,91.96,26.96,2.25,1.43,8.4
2021-05-31,13.06,18.25,8.12,80.55,0.36,1.38,5.53,8.18
2021-06-01,16.24,22.18,10.45,78.39,0.0,0.99,5.72,8.1
2021-06-02,17.13,22.76,12.87,85.17,0.21,0.98,5.56,8.38
2021-06-03,17.82,22.99,12.62,92.67,4.45,1.3,3.56,9.08
2021-06-04,20.02,23.81,16.82,92.04,5.43,1.06,3.56,9.14
2021-06-05,22.71,29.13,15.33,81.7,0.17,1.27,7.87,8.97
2021-06-06,24.58,30.02,18.46,79.73,0.01,1.13,7.71,9.16
2021-06-07,24.07,29.1,20.34,86.55,1.19,1.23,6.73,9.52
2021-06-08,23.61,27.05,20.74,92.82,11.67,0.99,5.68,9.66
2021-06-09,24.79,29.86,20.57,82.97,1.07,0.79,6.84,9.72
2021-06-10,21.34,25.86,14.83,71.26,0.01,1.48,6.82,9.0
2021-06-11,17.67,21.66,13.48,73.71,0.13,1.37,4.15,9.07
2021-06-12,18.44,21.87,14.91,82.45,0.26,0.94,4.42,9.07
2021-06-13,19.08,24.09,13.66,79.11,0.11,1.08,6.08,8.94
2021-06-14,18.82,22.28,16.25,88.2,5.46,1.4,3.99,9.32
2021-06-15,20.39,25.51,16.39,79.96,3.95,1.08,7.11,8.85
2021-06-16,18.18,22.84,13.3,66.81,0.0,1.45,8.54,7.69
2021-06-17,17.84,23.6,10.17,61.64,0.0,0.93,8.78,7.37
2021-06-18,19.69,25.35,12.19,71.52,0.32,1.58,8.06,8.18
2021-06-19,22.88,29.52,17.83,80.64,6.16,1.17,5.81,9.55
2021-06-20,22.97,28.36,17.11,80.95,0.1,1.21,7.93,9.02
2021-06-21,23.95,26.94,20.52,86.71,1.01,1.66,5.36,9.68
2021-06-22,20.56,24.99,13.75,85.54,10.19,1.3,2.6,9.41
2021-06-23,17.73,22.99,10.66,61.08,0.0,1.13,8.51,7.51
2021-06-24,18.3,23.33,13.39,69.06,0.06,1.28,8.54,7.81
2021-06-25,19.68,25.48,12.73,75.38,0.15,1.25,6.52,8.99
2021-06-26,22.81,26.89,17.79,84.88,0.57,1.68,5.93,9.47
2021-06-27,25.17,29.8,20.7,79.71,0.12,1.97,6.55,9.54
2021-06-28,27.04,32.32,22.31,74.55,0.1,1.8,7.49,9.69
2021-06-29,28.42,34.37,23.08,68.91,0.33,1.56,7.73,9.74
2021-06-30,28.2,34.06,22.65,72.88,4.21,1.51,7.86,9.89
2021-07-01,24.59,29.38,20.55,83.71,20.48,1.03,4.38,9.97
2021-07-02,21.86,27.21,16.41,86.3,17.16,1.2,3.17,9.49
2021-07-03,17.34,21.15,14.79,88.01,17.61,1.43,2.81,9.22
2021-07-04,19.66,24.22,14.66,80.63,1.74,0.45,6.79,8.9
2021-07-05,22.83,27.13,17.5,80.29,1.01,1.21,7.12,9.06
2021-07-06,25.5,30.85,20.61,82.17,9.54,1.88,6.91,9.76
2021-07-07,26.51,31.04,21.89,80.43,3.2,1.16,7.26,9.67
2021-07-08,24.11,25.93,21.66,94.47,31.11,1.22,4.24,9.82
2021-07-09,23.88,28.67,21.06,87.88,51.76,1.95,5.69,9.8
2021-07-10,23.14,27.02,19.92,82.46,1.11,1.0,5.61,9.45
2021-07-11,21.99,24.19,19.18,91.8,4.76,1.18,4.72,9.57
2021-07-12,24.78,29.0,21.15,89.43,5.65,1.08,4.88,10.03
